Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,145307,
A,2,Sample X2,142471,
A,3,Sample X3,144792,
A,4,Sample X4,150477,
A,5,Sample X5,151798,
A,6,Sample X6,144646,
A,7,Sample X7,144716,
A,8,Sample X8,142697,
A,9,Sample X9,2277,
A,10,Sample X10,2242,
A,11,Sample X11,2228,
A,12,Sample X12,2257,
A,13,Sample X13,3933,
A,14,Sample X14,4886,
A,15,Sample X15,57628,
A,16,Sample X16,92868,
A,17,Sample X17,117951,
A,18,Sample X18,140125,
A,19,Sample X19,142509,
A,20,Sample X20,145002,
A,21,Sample X21,154950,
A,22,Sample X22,150295,
A,23,Sample X23,151237,
A,24,Sample X24,148125,
B,1,Sample X25,151626,
B,2,Sample X26,152815,
B,3,Sample X27,149948,
B,4,Sample X28,149031,
B,5,Sample X29,150554,
B,6,Sample X30,148977,
B,7,Sample X31,147685,
B,8,Sample X32,154037,
B,9,Sample X33,144567,
B,10,Sample X34,145551,
B,11,Sample X35,143986,
B,12,Sample X36,143309,
B,13,Sample X37,134976,
B,14,Sample X38,140033,
B,15,Sample X39,137921,
B,16,Sample X40,142044,
B,17,Sample X41,141785,
B,18,Sample X42,146416,
B,19,Sample X43,144576,
B,20,Sample X44,151775,
B,21,Sample X45,155194,
B,22,Sample X46,157067,
B,23,Sample X47,154796,
B,24,Sample X48,148798,
C,1,Sample X49,145962,
C,2,Sample X50,2668,
C,3,Sample X51,2745,
C,4,Sample X52,95097,
C,5,Sample X53,142043,
C,6,Sample X54,141530,
C,7,Sample X55,149012,
C,8,Sample X56,146210,
C,9,Sample X57,148072,
C,10,Sample X58,143623,
C,11,Sample X59,142774,
C,12,Sample X60,145155,
C,13,Sample X61,118864,
C,14,Sample X62,143338,
C,15,Sample X63,137869,
C,16,Sample X64,147582,
C,17,Sample X65,146791,
C,18,Sample X66,146754,
C,19,Sample X67,146426,
C,20,Sample X68,150547,
C,21,Sample X69,148656,
C,22,Sample X70,150219,
C,23,Sample X71,150217,
C,24,Sample X72,152241,
D,1,Sample X73,150902,
D,2,Sample X74,3164,
D,3,Sample X75,55323,
D,4,Sample X76,118121,
D,5,Sample X77,150802,
D,6,Sample X78,147557,
D,7,Sample X79,151282,
D,8,Sample X80,146545,
D,9,Sample X81,139376,
D,10,Sample X82,148051,
D,11,Sample X83,135648,
D,12,Sample X84,124525,
D,13,Sample X85,131343,
D,14,Sample X86,136627,
D,15,Sample X87,141301,
D,16,Sample X88,136793,
D,17,Sample X89,144459,
D,18,Sample X90,145470,
D,19,Sample X91,147745,
D,20,Sample X92,146619,
D,21,Sample X93,153110,
D,22,Sample X94,144657,
D,23,Sample X95,152731,
D,24,Sample X96,151822,
E,1,Sample X97,155773,
E,2,Sample X98,121018,
E,3,Sample X99,144473,
E,4,Sample X100,150825,
E,5,Sample X101,154273,
E,6,Sample X102,150753,
E,7,Sample X103,148120,
E,8,Sample X104,146636,
E,9,Sample X105,147507,
E,10,Sample X106,143827,
E,11,Sample X107,143913,
E,12,Sample X108,144090,
E,13,Sample X109,2833,
E,14,Sample X110,2853,
E,15,Sample X111,2753,
E,16,Sample X112,2792,
E,17,Sample X113,2801,
E,18,Sample X114,2806,
E,19,Sample X115,2852,
E,20,Sample X116,73741,
E,21,Sample X117,151757,
E,22,Sample X118,153653,
E,23,Sample X119,152292,
E,24,Sample X120,155569,
F,1,Sample X121,150082,
F,2,Sample X122,89452,
F,3,Sample X123,122866,
F,4,Sample X124,142304,
F,5,Sample X125,150652,
F,6,Sample X126,148935,
F,7,Sample X127,143069,
F,8,Sample X128,141885,
F,9,Sample X129,147898,
F,10,Sample X130,137636,
F,11,Sample X131,141294,
F,12,Sample X132,137812,
F,13,Sample X133,20815,
F,14,Sample X134,65358,
F,15,Sample X135,63845,
F,16,Sample X136,121101,
F,17,Sample X137,132089,
F,18,Sample X138,124420,
F,19,Sample X139,144743,
F,20,Sample X140,148344,
F,21,Sample X141,146982,
F,22,Sample X142,143350,
F,23,Sample X143,155819,
F,24,Sample X144,153232,
G,1,Sample X145,153454,
G,2,Sample X146,30019,
G,3,Sample X147,121433,
G,4,Sample X148,140950,
G,5,Sample X149,154165,
G,6,Sample X150,150914,
G,7,Sample X151,143456,
G,8,Sample X152,145841,
G,9,Sample X153,145150,
G,10,Sample X154,134527,
G,11,Sample X155,142639,
G,12,Sample X156,147917,
G,13,Sample X157,143245,
G,14,Sample X158,113645,
G,15,Sample X159,143134,
G,16,Sample X160,128967,
G,17,Sample X161,150175,
G,18,Sample X162,152643,
G,19,Sample X163,149429,
G,20,Sample X164,149758,
G,21,Sample X165,152161,
G,22,Sample X166,156427,
G,23,Sample X167,157647,
G,24,Sample X168,156063,
H,1,Sample X169,156002,
H,2,Sample X170,156046,
H,3,Sample X171,153346,
H,4,Sample X172,151155,
H,5,Sample X173,151153,
H,6,Sample X174,151166,
H,7,Sample X175,149739,
H,8,Sample X176,146600,
H,9,Sample X177,146496,
H,10,Sample X178,143931,
H,11,Sample X179,144173,
H,12,Sample X180,150958,
H,13,Sample X181,149325,
H,14,Sample X182,145852,
H,15,Sample X183,143238,
H,16,Sample X184,147110,
H,17,Sample X185,147126,
H,18,Sample X186,150230,
H,19,Sample X187,156278,
H,20,Sample X188,147745,
H,21,Sample X189,155569,
H,22,Sample X190,159625,
H,23,Sample X191,160252,
H,24,Sample X192,157259,
I,1,Sample X193,152687,
I,2,Sample X194,157718,
I,3,Sample X195,157174,
I,4,Sample X196,158347,
I,5,Sample X197,154857,
I,6,Sample X198,148240,
I,7,Sample X199,148273,
I,8,Sample X200,144011,
I,9,Sample X201,144073,
I,10,Sample X202,138469,
I,11,Sample X203,135207,
I,12,Sample X204,135246,
I,13,Sample X205,2764,
I,14,Sample X206,17438,
I,15,Sample X207,124892,
I,16,Sample X208,140637,
I,17,Sample X209,150018,
I,18,Sample X210,144197,
I,19,Sample X211,147726,
I,20,Sample X212,150778,
I,21,Sample X213,152111,
I,22,Sample X214,157469,
I,23,Sample X215,160795,
I,24,Sample X216,157900,
J,1,Sample X217,160621,
J,2,Sample X218,156444,
J,3,Sample X219,165570,
J,4,Sample X220,155454,
J,5,Sample X221,157534,
J,6,Sample X222,149073,
J,7,Sample X223,148708,
J,8,Sample X224,150926,
J,9,Sample X225,150382,
J,10,Sample X226,151375,
J,11,Sample X227,150352,
J,12,Sample X228,146877,
J,13,Sample X229,121640,
J,14,Sample X230,137220,
J,15,Sample X231,151893,
J,16,Sample X232,151799,
J,17,Sample X233,151286,
J,18,Sample X234,149490,
J,19,Sample X235,149289,
J,20,Sample X236,151656,
J,21,Sample X237,150588,
J,22,Sample X238,156695,
J,23,Sample X239,163147,
J,24,Sample X240,157111,
K,1,Sample X241,157460,
K,2,Sample X242,2979,
K,3,Sample X243,2943,
K,4,Sample X244,94905,
K,5,Sample X245,138824,
K,6,Sample X246,151758,
K,7,Sample X247,148134,
K,8,Sample X248,148290,
K,9,Sample X249,153189,
K,10,Sample X250,124956,
K,11,Sample X251,143725,
K,12,Sample X252,150912,
K,13,Sample X253,146071,
K,14,Sample X254,150655,
K,15,Sample X255,152573,
K,16,Sample X256,153475,
K,17,Sample X257,151759,
K,18,Sample X258,151527,
K,19,Sample X259,156823,
K,20,Sample X260,157615,
K,21,Sample X261,160801,
K,22,Sample X262,160860,
K,23,Sample X263,160326,
K,24,Sample X264,157330,
L,1,Sample X265,167013,
L,2,Sample X266,156541,
L,3,Sample X267,159728,
L,4,Sample X268,157606,
L,5,Sample X269,156292,
L,6,Sample X270,153830,
L,7,Sample X271,151420,
L,8,Sample X272,152964,
L,9,Sample X273,152100,
L,10,Sample X274,146929,
L,11,Sample X275,151174,
L,12,Sample X276,150788,
L,13,Sample X277,148247,
L,14,Sample X278,147423,
L,15,Sample X279,153565,
L,16,Sample X280,155911,
L,17,Sample X281,150173,
L,18,Sample X282,154801,
L,19,Sample X283,154914,
L,20,Sample X284,155580,
L,21,Sample X285,154932,
L,22,Sample X286,153749,
L,23,Sample X287,161423,
L,24,Sample X288,153752,
M,1,Sample X289,161267,
M,2,Sample X290,150119,
M,3,Sample X291,152871,
M,4,Sample X292,153543,
M,5,Sample X293,149252,
M,6,Sample X294,157421,
M,7,Sample X295,158376,
M,8,Sample X296,161634,
M,9,Sample X297,154002,
M,10,Sample X298,157799,
M,11,Sample X299,155396,
M,12,Sample X300,157219,
M,13,Sample X301,137346,
M,14,Sample X302,144273,
M,15,Sample X303,147122,
M,16,Sample X304,155334,
M,17,Sample X305,155443,
M,18,Sample X306,160061,
M,19,Sample X307,157627,
M,20,Sample X308,155173,
M,21,Sample X309,155900,
M,22,Sample X310,160307,
M,23,Sample X311,159681,
M,24,Sample X312,157543,
N,1,Sample X313,161665,
N,2,Sample X314,74183,
N,3,Sample X315,125520,
N,4,Sample X316,141940,
N,5,Sample X317,146521,
N,6,Sample X318,152846,
N,7,Sample X319,155068,
N,8,Sample X320,162088,
N,9,Sample X321,161271,
N,10,Sample X322,162673,
N,11,Sample X323,161434,
N,12,Sample X324,159213,
N,13,Sample X325,159984,
N,14,Sample X326,161431,
N,15,Sample X327,159049,
N,16,Sample X328,161720,
N,17,Sample X329,166569,
N,18,Sample X330,158874,
N,19,Sample X331,161449,
N,20,Sample X332,159504,
N,21,Sample X333,159821,
N,22,Sample X334,161754,
N,23,Sample X335,166783,
N,24,Sample X336,160755,
O,1,Sample X337,167462,
O,2,Sample X338,155214,
O,3,Sample X339,158304,
O,4,Sample X340,160881,
O,5,Sample X341,159126,
O,6,Sample X342,158059,
O,7,Sample X343,159569,
O,8,Sample X344,167739,
O,9,Sample X345,165612,
O,10,Sample X346,167304,
O,11,Sample X347,158726,
O,12,Sample X348,163775,
O,13,Sample X349,159206,
O,14,Sample X350,164905,
O,15,Sample X351,159183,
O,16,Sample X352,163969,
O,17,Sample X353,160161,
O,18,Sample X354,161247,
O,19,Sample X355,159791,
O,20,Sample X356,162687,
O,21,Sample X357,162108,
O,22,Sample X358,160779,
O,23,Sample X359,166605,
O,24,Sample X360,167987,
P,1,Sample X361,161896,
P,2,Sample X362,166872,
P,3,Sample X363,165334,
P,4,Sample X364,166512,
P,5,Sample X365,165338,
P,6,Sample X366,158926,
P,7,Sample X367,167175,
P,8,Sample X368,159730,
P,9,Sample X369,160581,
P,10,Sample X370,159501,
P,11,Sample X371,159094,
P,12,Sample X372,158952,
