Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,142188,
A,2,Sample X2,141241,
A,3,Sample X3,137179,
A,4,Sample X4,138986,
A,5,Sample X5,136560,
A,6,Sample X6,137408,
A,7,Sample X7,136091,
A,8,Sample X8,134481,
A,9,Sample X9,2198,
A,10,Sample X10,2243,
A,11,Sample X11,2130,
A,12,Sample X12,2163,
A,13,Sample X13,2287,
A,14,Sample X14,6926,
A,15,Sample X15,36762,
A,16,Sample X16,68208,
A,17,Sample X17,127098,
A,18,Sample X18,135392,
A,19,Sample X19,137289,
A,20,Sample X20,139304,
A,21,Sample X21,140052,
A,22,Sample X22,139853,
A,23,Sample X23,136781,
A,24,Sample X24,140759,
B,1,Sample X25,145473,
B,2,Sample X26,138153,
B,3,Sample X27,140252,
B,4,Sample X28,137736,
B,5,Sample X29,138598,
B,6,Sample X30,135904,
B,7,Sample X31,138133,
B,8,Sample X32,133380,
B,9,Sample X33,133316,
B,10,Sample X34,125009,
B,11,Sample X35,125776,
B,12,Sample X36,124064,
B,13,Sample X37,132749,
B,14,Sample X38,130871,
B,15,Sample X39,132607,
B,16,Sample X40,128715,
B,17,Sample X41,134155,
B,18,Sample X42,128084,
B,19,Sample X43,135747,
B,20,Sample X44,133929,
B,21,Sample X45,134901,
B,22,Sample X46,137917,
B,23,Sample X47,143836,
B,24,Sample X48,142405,
C,1,Sample X49,144521,
C,2,Sample X50,2559,
C,3,Sample X51,2755,
C,4,Sample X52,89682,
C,5,Sample X53,139591,
C,6,Sample X54,142068,
C,7,Sample X55,139299,
C,8,Sample X56,136147,
C,9,Sample X57,132359,
C,10,Sample X58,133793,
C,11,Sample X59,133582,
C,12,Sample X60,125650,
C,13,Sample X61,132330,
C,14,Sample X62,131546,
C,15,Sample X63,135788,
C,16,Sample X64,139718,
C,17,Sample X65,135950,
C,18,Sample X66,136028,
C,19,Sample X67,135750,
C,20,Sample X68,142393,
C,21,Sample X69,140114,
C,22,Sample X70,142032,
C,23,Sample X71,145472,
C,24,Sample X72,141683,
D,1,Sample X73,143456,
D,2,Sample X74,18005,
D,3,Sample X75,79725,
D,4,Sample X76,128261,
D,5,Sample X77,138080,
D,6,Sample X78,134515,
D,7,Sample X79,138759,
D,8,Sample X80,136850,
D,9,Sample X81,130727,
D,10,Sample X82,129798,
D,11,Sample X83,124342,
D,12,Sample X84,121173,
D,13,Sample X85,127029,
D,14,Sample X86,113812,
D,15,Sample X87,124607,
D,16,Sample X88,126625,
D,17,Sample X89,116491,
D,18,Sample X90,135944,
D,19,Sample X91,134242,
D,20,Sample X92,133734,
D,21,Sample X93,138111,
D,22,Sample X94,142434,
D,23,Sample X95,139400,
D,24,Sample X96,140445,
E,1,Sample X97,143024,
E,2,Sample X98,115943,
E,3,Sample X99,136312,
E,4,Sample X100,140679,
E,5,Sample X101,139200,
E,6,Sample X102,137992,
E,7,Sample X103,138127,
E,8,Sample X104,132619,
E,9,Sample X105,136719,
E,10,Sample X106,124500,
E,11,Sample X107,133894,
E,12,Sample X108,128183,
E,13,Sample X109,2549,
E,14,Sample X110,2544,
E,15,Sample X111,2548,
E,16,Sample X112,2541,
E,17,Sample X113,2556,
E,18,Sample X114,2527,
E,19,Sample X115,2786,
E,20,Sample X116,64614,
E,21,Sample X117,133884,
E,22,Sample X118,135381,
E,23,Sample X119,146556,
E,24,Sample X120,141450,
F,1,Sample X121,143154,
F,2,Sample X122,88935,
F,3,Sample X123,118445,
F,4,Sample X124,129174,
F,5,Sample X125,135613,
F,6,Sample X126,137223,
F,7,Sample X127,128081,
F,8,Sample X128,128910,
F,9,Sample X129,130724,
F,10,Sample X130,125335,
F,11,Sample X131,129751,
F,12,Sample X132,132504,
F,13,Sample X133,41615,
F,14,Sample X134,43800,
F,15,Sample X135,59024,
F,16,Sample X136,93057,
F,17,Sample X137,124014,
F,18,Sample X138,117461,
F,19,Sample X139,126040,
F,20,Sample X140,130720,
F,21,Sample X141,136860,
F,22,Sample X142,139527,
F,23,Sample X143,139775,
F,24,Sample X144,140611,
G,1,Sample X145,146494,
G,2,Sample X146,37826,
G,3,Sample X147,117371,
G,4,Sample X148,133231,
G,5,Sample X149,145959,
G,6,Sample X150,135821,
G,7,Sample X151,141050,
G,8,Sample X152,134384,
G,9,Sample X153,130632,
G,10,Sample X154,137676,
G,11,Sample X155,135160,
G,12,Sample X156,126770,
G,13,Sample X157,131802,
G,14,Sample X158,132570,
G,15,Sample X159,133000,
G,16,Sample X160,133721,
G,17,Sample X161,131424,
G,18,Sample X162,138625,
G,19,Sample X163,134047,
G,20,Sample X164,139536,
G,21,Sample X165,128436,
G,22,Sample X166,144147,
G,23,Sample X167,142476,
G,24,Sample X168,146633,
H,1,Sample X169,149763,
H,2,Sample X170,147418,
H,3,Sample X171,144599,
H,4,Sample X172,144069,
H,5,Sample X173,140716,
H,6,Sample X174,141264,
H,7,Sample X175,136235,
H,8,Sample X176,138234,
