Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,145486,
A,2,Sample X2,143700,
A,3,Sample X3,144418,
A,4,Sample X4,143280,
A,5,Sample X5,151227,
A,6,Sample X6,148333,
A,7,Sample X7,143988,
A,8,Sample X8,140107,
A,9,Sample X9,2252,
A,10,Sample X10,2247,
A,11,Sample X11,2289,
A,12,Sample X12,2362,
A,13,Sample X13,3371,
A,14,Sample X14,4434,
A,15,Sample X15,68270,
A,16,Sample X16,70137,
A,17,Sample X17,127211,
A,18,Sample X18,119547,
A,19,Sample X19,125995,
A,20,Sample X20,136356,
A,21,Sample X21,130307,
A,22,Sample X22,144609,
A,23,Sample X23,139526,
A,24,Sample X24,132947,
B,1,Sample X25,145888,
B,2,Sample X26,145945,
B,3,Sample X27,140469,
B,4,Sample X28,139122,
B,5,Sample X29,146788,
B,6,Sample X30,143519,
B,7,Sample X31,137469,
B,8,Sample X32,140106,
B,9,Sample X33,132855,
B,10,Sample X34,133719,
B,11,Sample X35,125128,
B,12,Sample X36,129402,
B,13,Sample X37,131435,
B,14,Sample X38,128106,
B,15,Sample X39,128078,
B,16,Sample X40,126189,
B,17,Sample X41,135000,
B,18,Sample X42,133232,
B,19,Sample X43,134996,
B,20,Sample X44,137289,
B,21,Sample X45,137729,
B,22,Sample X46,138299,
B,23,Sample X47,142846,
B,24,Sample X48,145161,
C,1,Sample X49,142769,
C,2,Sample X50,150633,
C,3,Sample X51,149677,
C,4,Sample X52,146522,
C,5,Sample X53,141358,
C,6,Sample X54,141208,
C,7,Sample X55,137170,
C,8,Sample X56,136551,
C,9,Sample X57,132725,
C,10,Sample X58,136001,
C,11,Sample X59,132356,
C,12,Sample X60,138590,
C,13,Sample X61,110565,
C,14,Sample X62,123740,
C,15,Sample X63,106842,
C,16,Sample X64,126883,
C,17,Sample X65,136657,
C,18,Sample X66,132234,
C,19,Sample X67,135819,
C,20,Sample X68,131379,
C,21,Sample X69,131281,
C,22,Sample X70,136844,
C,23,Sample X71,135121,
C,24,Sample X72,138702,
D,1,Sample X73,148983,
D,2,Sample X74,150497,
D,3,Sample X75,151199,
D,4,Sample X76,145328,
D,5,Sample X77,145749,
D,6,Sample X78,141591,
D,7,Sample X79,139908,
D,8,Sample X80,138537,
D,9,Sample X81,135743,
D,10,Sample X82,141846,
D,11,Sample X83,132611,
D,12,Sample X84,131647,
D,13,Sample X85,124559,
D,14,Sample X86,118210,
D,15,Sample X87,117223,
D,16,Sample X88,129687,
D,17,Sample X89,132709,
D,18,Sample X90,135786,
D,19,Sample X91,127394,
D,20,Sample X92,131259,
D,21,Sample X93,134754,
D,22,Sample X94,136664,
D,23,Sample X95,138801,
D,24,Sample X96,145038,
E,1,Sample X97,149544,
E,2,Sample X98,148064,
