Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,153382,
A,2,Sample X2,152320,
A,3,Sample X3,150957,
A,4,Sample X4,156904,
A,5,Sample X5,150493,
A,6,Sample X6,153927,
A,7,Sample X7,146854,
A,8,Sample X8,141379,
A,9,Sample X9,2260,
A,10,Sample X10,2319,
A,11,Sample X11,2265,
A,12,Sample X12,2244,
A,13,Sample X13,2789,
A,14,Sample X14,15903,
A,15,Sample X15,49315,
A,16,Sample X16,98666,
A,17,Sample X17,128669,
A,18,Sample X18,138114,
A,19,Sample X19,140350,
A,20,Sample X20,139364,
A,21,Sample X21,146864,
A,22,Sample X22,150416,
A,23,Sample X23,151596,
A,24,Sample X24,141468,
B,1,Sample X25,161755,
B,2,Sample X26,154194,
B,3,Sample X27,149218,
B,4,Sample X28,149122,
B,5,Sample X29,147538,
B,6,Sample X30,146359,
B,7,Sample X31,144287,
B,8,Sample X32,147495,
B,9,Sample X33,136870,
B,10,Sample X34,137646,
B,11,Sample X35,139816,
B,12,Sample X36,133564,
B,13,Sample X37,137894,
B,14,Sample X38,138184,
B,15,Sample X39,133947,
B,16,Sample X40,139994,
B,17,Sample X41,141704,
B,18,Sample X42,136609,
B,19,Sample X43,138174,
B,20,Sample X44,141683,
B,21,Sample X45,137163,
B,22,Sample X46,145877,
B,23,Sample X47,149402,
B,24,Sample X48,147131,
C,1,Sample X49,154241,
C,2,Sample X50,162827,
C,3,Sample X51,158533,
C,4,Sample X52,155764,
C,5,Sample X53,148791,
C,6,Sample X54,152779,
C,7,Sample X55,153825,
C,8,Sample X56,145923,
C,9,Sample X57,148272,
C,10,Sample X58,144065,
C,11,Sample X59,141342,
C,12,Sample X60,139426,
C,13,Sample X61,126439,
C,14,Sample X62,144782,
C,15,Sample X63,146494,
C,16,Sample X64,140790,
C,17,Sample X65,145292,
C,18,Sample X66,135387,
C,19,Sample X67,145554,
C,20,Sample X68,149319,
C,21,Sample X69,149445,
C,22,Sample X70,144855,
C,23,Sample X71,153737,
C,24,Sample X72,146717,
D,1,Sample X73,155020,
D,2,Sample X74,125152,
D,3,Sample X75,132732,
D,4,Sample X76,139310,
D,5,Sample X77,147913,
D,6,Sample X78,146576,
D,7,Sample X79,149106,
D,8,Sample X80,146740,
D,9,Sample X81,139575,
D,10,Sample X82,141180,
D,11,Sample X83,141162,
D,12,Sample X84,134163,
D,13,Sample X85,77898,
D,14,Sample X86,70443,
D,15,Sample X87,86900,
D,16,Sample X88,123587,
D,17,Sample X89,126957,
D,18,Sample X90,132357,
D,19,Sample X91,140177,
D,20,Sample X92,143392,
D,21,Sample X93,147283,
D,22,Sample X94,150344,
D,23,Sample X95,148086,
D,24,Sample X96,150672,
E,1,Sample X97,160072,
E,2,Sample X98,41000,
E,3,Sample X99,127922,
E,4,Sample X100,146511,
E,5,Sample X101,147620,
E,6,Sample X102,146894,
E,7,Sample X103,147299,
E,8,Sample X104,145338,
E,9,Sample X105,147987,
E,10,Sample X106,139558,
E,11,Sample X107,140525,
E,12,Sample X108,138504,
E,13,Sample X109,2940,
E,14,Sample X110,2916,
E,15,Sample X111,3522,
E,16,Sample X112,102598,
E,17,Sample X113,118846,
E,18,Sample X114,141028,
E,19,Sample X115,143176,
E,20,Sample X116,144638,
E,21,Sample X117,144440,
E,22,Sample X118,149881,
E,23,Sample X119,148924,
E,24,Sample X120,148009,
F,1,Sample X121,155167,
F,2,Sample X122,154532,
F,3,Sample X123,150321,
F,4,Sample X124,153502,
F,5,Sample X125,145153,
F,6,Sample X126,148639,
F,7,Sample X127,149191,
F,8,Sample X128,146530,
F,9,Sample X129,142190,
F,10,Sample X130,142797,
F,11,Sample X131,134906,
F,12,Sample X132,137479,
F,13,Sample X133,130485,
F,14,Sample X134,126663,
F,15,Sample X135,121458,
F,16,Sample X136,121943,
F,17,Sample X137,121453,
F,18,Sample X138,138197,
F,19,Sample X139,127209,
F,20,Sample X140,147609,
F,21,Sample X141,147477,
F,22,Sample X142,149464,
F,23,Sample X143,151303,
F,24,Sample X144,154173,
