Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,127991,
A,2,Sample X2,126173,
A,3,Sample X3,123968,
A,4,Sample X4,124649,
A,5,Sample X5,126844,
A,6,Sample X6,127229,
A,7,Sample X7,125887,
A,8,Sample X8,127120,
A,9,Sample X9,2245,
A,10,Sample X10,2254,
A,11,Sample X11,2224,
A,12,Sample X12,2266,
A,13,Sample X13,2436,
A,14,Sample X14,17904,
A,15,Sample X15,30885,
A,16,Sample X16,92333,
A,17,Sample X17,111265,
A,18,Sample X18,114055,
A,19,Sample X19,121848,
A,20,Sample X20,121586,
A,21,Sample X21,124227,
A,22,Sample X22,125004,
A,23,Sample X23,126709,
A,24,Sample X24,127900,
B,1,Sample X25,124192,
B,2,Sample X26,127494,
B,3,Sample X27,126363,
B,4,Sample X28,118155,
B,5,Sample X29,124177,
B,6,Sample X30,127341,
B,7,Sample X31,123005,
B,8,Sample X32,127976,
B,9,Sample X33,114913,
B,10,Sample X34,117314,
B,11,Sample X35,119443,
B,12,Sample X36,113569,
B,13,Sample X37,118863,
B,14,Sample X38,117096,
B,15,Sample X39,116746,
B,16,Sample X40,118195,
B,17,Sample X41,119754,
B,18,Sample X42,117430,
B,19,Sample X43,124859,
B,20,Sample X44,127521,
B,21,Sample X45,123186,
B,22,Sample X46,127704,
B,23,Sample X47,129372,
B,24,Sample X48,125141,
C,1,Sample X49,122886,
C,2,Sample X50,2671,
C,3,Sample X51,2771,
C,4,Sample X52,49292,
C,5,Sample X53,100223,
C,6,Sample X54,120823,
C,7,Sample X55,120657,
C,8,Sample X56,120986,
C,9,Sample X57,105187,
C,10,Sample X58,114535,
C,11,Sample X59,119863,
C,12,Sample X60,121546,
C,13,Sample X61,80818,
C,14,Sample X62,116608,
C,15,Sample X63,120394,
C,16,Sample X64,121085,
C,17,Sample X65,114291,
C,18,Sample X66,123025,
C,19,Sample X67,126986,
C,20,Sample X68,126365,
C,21,Sample X69,126568,
C,22,Sample X70,126415,
C,23,Sample X71,129433,
C,24,Sample X72,134378,
D,1,Sample X73,128407,
D,2,Sample X74,2689,
D,3,Sample X75,2734,
D,4,Sample X76,41005,
D,5,Sample X77,98584,
D,6,Sample X78,110304,
D,7,Sample X79,99303,
D,8,Sample X80,113022,
D,9,Sample X81,109995,
D,10,Sample X82,110905,
D,11,Sample X83,110913,
D,12,Sample X84,108195,
D,13,Sample X85,100258,
D,14,Sample X86,111473,
D,15,Sample X87,108392,
D,16,Sample X88,110149,
D,17,Sample X89,110489,
D,18,Sample X90,120080,
D,19,Sample X91,113372,
D,20,Sample X92,125740,
D,21,Sample X93,129438,
D,22,Sample X94,124471,
D,23,Sample X95,130456,
D,24,Sample X96,133077,
E,1,Sample X97,129555,
E,2,Sample X98,90423,
E,3,Sample X99,110582,
E,4,Sample X100,119189,
E,5,Sample X101,106713,
E,6,Sample X102,98331,
E,7,Sample X103,80592,
E,8,Sample X104,74662,
E,9,Sample X105,76910,
E,10,Sample X106,95309,
E,11,Sample X107,85074,
E,12,Sample X108,113039,
E,13,Sample X109,2786,
E,14,Sample X110,2778,
E,15,Sample X111,2824,
E,16,Sample X112,2829,
E,17,Sample X113,2826,
E,18,Sample X114,2822,
E,19,Sample X115,2855,
E,20,Sample X116,21117,
E,21,Sample X117,119052,
E,22,Sample X118,129206,
E,23,Sample X119,135204,
E,24,Sample X120,126814,
F,1,Sample X121,128290,
F,2,Sample X122,57372,
F,3,Sample X123,93753,
F,4,Sample X124,102129,
F,5,Sample X125,84466,
F,6,Sample X126,102417,
F,7,Sample X127,79629,
F,8,Sample X128,96169,
F,9,Sample X129,95265,
F,10,Sample X130,90939,
F,11,Sample X131,104152,
F,12,Sample X132,102203,
F,13,Sample X133,13919,
F,14,Sample X134,16602,
F,15,Sample X135,43418,
F,16,Sample X136,68829,
F,17,Sample X137,89255,
F,18,Sample X138,78200,
F,19,Sample X139,84836,
F,20,Sample X140,112007,
F,21,Sample X141,126069,
F,22,Sample X142,126112,
F,23,Sample X143,128220,
F,24,Sample X144,128992,
G,1,Sample X145,125963,
G,2,Sample X146,7460,
G,3,Sample X147,83959,
G,4,Sample X148,106080,
G,5,Sample X149,94062,
G,6,Sample X150,89875,
G,7,Sample X151,74510,
G,8,Sample X152,64426,
G,9,Sample X153,77492,
G,10,Sample X154,80696,
G,11,Sample X155,87262,
G,12,Sample X156,96000,
G,13,Sample X157,77474,
G,14,Sample X158,83917,
G,15,Sample X159,89375,
G,16,Sample X160,99426,
G,17,Sample X161,112432,
G,18,Sample X162,92553,
G,19,Sample X163,107034,
G,20,Sample X164,120352,
G,21,Sample X165,122195,
G,22,Sample X166,129402,
G,23,Sample X167,131782,
G,24,Sample X168,131258,
H,1,Sample X169,125339,
H,2,Sample X170,132222,
H,3,Sample X171,125143,
H,4,Sample X172,120160,
H,5,Sample X173,109000,
H,6,Sample X174,89202,
H,7,Sample X175,92236,
H,8,Sample X176,77280,
H,9,Sample X177,89293,
H,10,Sample X178,112272,
H,11,Sample X179,101205,
H,12,Sample X180,68166,
H,13,Sample X181,86996,
H,14,Sample X182,79504,
H,15,Sample X183,97112,
H,16,Sample X184,104278,
H,17,Sample X185,87490,
H,18,Sample X186,101706,
H,19,Sample X187,111026,
H,20,Sample X188,122407,
H,21,Sample X189,127383,
H,22,Sample X190,129379,
H,23,Sample X191,131912,
H,24,Sample X192,133347,
I,1,Sample X193,125272,
I,2,Sample X194,120513,
I,3,Sample X195,116932,
I,4,Sample X196,115494,
I,5,Sample X197,111289,
I,6,Sample X198,104811,
I,7,Sample X199,73054,
I,8,Sample X200,101201,
I,9,Sample X201,95721,
I,10,Sample X202,91427,
I,11,Sample X203,92272,
I,12,Sample X204,87263,
I,13,Sample X205,2756,
I,14,Sample X206,2840,
I,15,Sample X207,60944,
I,16,Sample X208,74355,
I,17,Sample X209,81829,
I,18,Sample X210,103810,
I,19,Sample X211,113670,
I,20,Sample X212,119438,
I,21,Sample X213,133152,
I,22,Sample X214,133360,
I,23,Sample X215,132153,
I,24,Sample X216,128643,
J,1,Sample X217,126848,
J,2,Sample X218,126908,
J,3,Sample X219,121211,
J,4,Sample X220,117224,
J,5,Sample X221,104964,
J,6,Sample X222,97447,
J,7,Sample X223,92953,
J,8,Sample X224,98008,
J,9,Sample X225,94733,
J,10,Sample X226,80159,
J,11,Sample X227,103348,
J,12,Sample X228,101007,
J,13,Sample X229,69630,
J,14,Sample X230,81784,
J,15,Sample X231,99749,
J,16,Sample X232,97906,
J,17,Sample X233,100719,
J,18,Sample X234,103694,
J,19,Sample X235,99480,
J,20,Sample X236,114337,
J,21,Sample X237,124334,
J,22,Sample X238,127595,
J,23,Sample X239,133251,
J,24,Sample X240,133814,
K,1,Sample X241,125171,
K,2,Sample X242,3015,
K,3,Sample X243,2984,
K,4,Sample X244,23755,
K,5,Sample X245,101813,
K,6,Sample X246,112712,
K,7,Sample X247,112741,
K,8,Sample X248,111262,
K,9,Sample X249,91763,
K,10,Sample X250,93994,
K,11,Sample X251,112373,
K,12,Sample X252,115041,
K,13,Sample X253,113230,
K,14,Sample X254,105952,
K,15,Sample X255,101211,
K,16,Sample X256,104794,
K,17,Sample X257,109265,
K,18,Sample X258,115249,
K,19,Sample X259,121516,
K,20,Sample X260,119053,
K,21,Sample X261,127229,
K,22,Sample X262,131678,
K,23,Sample X263,134991,
K,24,Sample X264,133117,
L,1,Sample X265,132043,
L,2,Sample X266,124624,
L,3,Sample X267,127366,
L,4,Sample X268,129343,
L,5,Sample X269,127495,
L,6,Sample X270,119420,
L,7,Sample X271,116480,
L,8,Sample X272,112337,
L,9,Sample X273,109156,
L,10,Sample X274,112497,
L,11,Sample X275,114385,
L,12,Sample X276,119913,
L,13,Sample X277,116251,
L,14,Sample X278,115745,
L,15,Sample X279,117340,
L,16,Sample X280,117814,
L,17,Sample X281,120185,
L,18,Sample X282,113399,
L,19,Sample X283,120750,
L,20,Sample X284,125551,
L,21,Sample X285,131150,
L,22,Sample X286,133914,
L,23,Sample X287,128320,
L,24,Sample X288,132905,
M,1,Sample X289,126934,
M,2,Sample X290,117501,
M,3,Sample X291,120651,
M,4,Sample X292,116752,
M,5,Sample X293,114746,
M,6,Sample X294,117829,
M,7,Sample X295,112125,
M,8,Sample X296,127565,
M,9,Sample X297,119626,
M,10,Sample X298,123191,
M,11,Sample X299,123655,
M,12,Sample X300,124290,
M,13,Sample X301,109699,
M,14,Sample X302,110498,
M,15,Sample X303,113510,
M,16,Sample X304,121414,
M,17,Sample X305,122126,
M,18,Sample X306,122942,
M,19,Sample X307,128269,
M,20,Sample X308,129862,
M,21,Sample X309,133589,
M,22,Sample X310,132942,
M,23,Sample X311,135307,
M,24,Sample X312,133995,
N,1,Sample X313,131695,
N,2,Sample X314,37635,
N,3,Sample X315,88326,
N,4,Sample X316,112702,
N,5,Sample X317,111528,
N,6,Sample X318,117182,
N,7,Sample X319,125442,
N,8,Sample X320,130028,
N,9,Sample X321,127663,
N,10,Sample X322,126969,
N,11,Sample X323,127323,
N,12,Sample X324,127172,
N,13,Sample X325,126650,
N,14,Sample X326,134694,
N,15,Sample X327,131512,
N,16,Sample X328,132861,
