Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,146674,
A,2,Sample X2,149492,
A,3,Sample X3,153558,
A,4,Sample X4,148582,
A,5,Sample X5,148439,
A,6,Sample X6,152999,
A,7,Sample X7,150753,
A,8,Sample X8,151892,
A,9,Sample X9,2344,
A,10,Sample X10,2288,
A,11,Sample X11,2316,
A,12,Sample X12,2294,
A,13,Sample X13,5655,
A,14,Sample X14,15413,
A,15,Sample X15,56559,
A,16,Sample X16,119167,
A,17,Sample X17,135200,
A,18,Sample X18,140081,
A,19,Sample X19,140832,
A,20,Sample X20,143282,
A,21,Sample X21,131357,
A,22,Sample X22,139072,
A,23,Sample X23,143330,
A,24,Sample X24,143104,
B,1,Sample X25,147168,
B,2,Sample X26,161675,
B,3,Sample X27,156794,
B,4,Sample X28,156229,
B,5,Sample X29,159126,
B,6,Sample X30,158576,
B,7,Sample X31,156815,
B,8,Sample X32,153112,
B,9,Sample X33,151042,
B,10,Sample X34,152031,
B,11,Sample X35,149191,
B,12,Sample X36,152246,
B,13,Sample X37,150882,
B,14,Sample X38,149375,
B,15,Sample X39,149805,
B,16,Sample X40,153481,
B,17,Sample X41,153425,
B,18,Sample X42,149838,
B,19,Sample X43,149422,
B,20,Sample X44,152170,
B,21,Sample X45,149900,
B,22,Sample X46,154767,
B,23,Sample X47,152648,
B,24,Sample X48,144947,
C,1,Sample X49,148349,
C,2,Sample X50,153346,
C,3,Sample X51,156017,
C,4,Sample X52,151906,
C,5,Sample X53,158331,
C,6,Sample X54,155634,
C,7,Sample X55,154929,
C,8,Sample X56,159720,
C,9,Sample X57,151897,
C,10,Sample X58,156289,
C,11,Sample X59,155482,
C,12,Sample X60,148269,
C,13,Sample X61,149888,
C,14,Sample X62,151868,
C,15,Sample X63,153651,
C,16,Sample X64,162570,
C,17,Sample X65,151939,
C,18,Sample X66,151960,
C,19,Sample X67,148174,
C,20,Sample X68,148728,
C,21,Sample X69,154042,
C,22,Sample X70,153175,
C,23,Sample X71,149019,
C,24,Sample X72,144158,
D,1,Sample X73,158215,
D,2,Sample X74,124932,
D,3,Sample X75,145814,
D,4,Sample X76,152119,
D,5,Sample X77,153767,
D,6,Sample X78,151716,
D,7,Sample X79,156483,
D,8,Sample X80,157213,
D,9,Sample X81,156479,
D,10,Sample X82,151862,
D,11,Sample X83,146449,
D,12,Sample X84,148382,
D,13,Sample X85,145836,
D,14,Sample X86,150048,
D,15,Sample X87,157093,
D,16,Sample X88,149726,
D,17,Sample X89,125613,
D,18,Sample X90,134705,
D,19,Sample X91,140447,
D,20,Sample X92,142929,
D,21,Sample X93,154915,
D,22,Sample X94,145271,
D,23,Sample X95,151336,
D,24,Sample X96,151756,
E,1,Sample X97,157014,
E,2,Sample X98,182047,
E,3,Sample X99,170662,
E,4,Sample X100,165618,
E,5,Sample X101,161319,
E,6,Sample X102,154697,
E,7,Sample X103,152939,
E,8,Sample X104,152685,
E,9,Sample X105,151583,
E,10,Sample X106,145242,
E,11,Sample X107,140331,
E,12,Sample X108,147893,
E,13,Sample X109,138133,
E,14,Sample X110,136316,
E,15,Sample X111,134307,
E,16,Sample X112,141380,
E,17,Sample X113,142197,
E,18,Sample X114,146331,
E,19,Sample X115,143209,
E,20,Sample X116,137140,
E,21,Sample X117,150091,
E,22,Sample X118,155451,
E,23,Sample X119,158170,
E,24,Sample X120,148454,
F,1,Sample X121,144130,
F,2,Sample X122,159775,
F,3,Sample X123,162823,
F,4,Sample X124,155912,
F,5,Sample X125,143280,
F,6,Sample X126,145380,
F,7,Sample X127,142897,
F,8,Sample X128,144364,
F,9,Sample X129,146360,
F,10,Sample X130,138388,
F,11,Sample X131,144500,
F,12,Sample X132,136991,
F,13,Sample X133,2956,
F,14,Sample X134,2963,
F,15,Sample X135,79551,
F,16,Sample X136,117495,
F,17,Sample X137,139162,
F,18,Sample X138,143384,
F,19,Sample X139,138610,
F,20,Sample X140,141518,
F,21,Sample X141,141945,
F,22,Sample X142,150680,
F,23,Sample X143,147192,
F,24,Sample X144,148733,
G,1,Sample X145,149949,
G,2,Sample X146,3210,
G,3,Sample X147,3162,
G,4,Sample X148,3347,
G,5,Sample X149,115361,
G,6,Sample X150,140057,
G,7,Sample X151,149154,
G,8,Sample X152,134183,
G,9,Sample X153,139761,
G,10,Sample X154,118802,
G,11,Sample X155,121185,
G,12,Sample X156,139834,
G,13,Sample X157,107063,
G,14,Sample X158,105114,
G,15,Sample X159,117364,
G,16,Sample X160,105798,
G,17,Sample X161,104755,
G,18,Sample X162,135087,
G,19,Sample X163,130086,
G,20,Sample X164,143593,
G,21,Sample X165,147407,
G,22,Sample X166,154983,
G,23,Sample X167,146984,
G,24,Sample X168,148686,
H,1,Sample X169,153322,
H,2,Sample X170,165236,
H,3,Sample X171,153813,
H,4,Sample X172,155356,
H,5,Sample X173,149607,
H,6,Sample X174,142488,
H,7,Sample X175,140507,
H,8,Sample X176,126357,
H,9,Sample X177,121295,
H,10,Sample X178,132184,
H,11,Sample X179,113979,
H,12,Sample X180,107409,
H,13,Sample X181,89191,
H,14,Sample X182,116723,
H,15,Sample X183,108087,
H,16,Sample X184,89739,
H,17,Sample X185,90529,
H,18,Sample X186,110590,
H,19,Sample X187,138494,
H,20,Sample X188,129496,
H,21,Sample X189,150299,
H,22,Sample X190,143814,
H,23,Sample X191,151041,
H,24,Sample X192,152187,
I,1,Sample X193,156407,
I,2,Sample X194,3080,
I,3,Sample X195,3702,
I,4,Sample X196,138350,
I,5,Sample X197,153221,
I,6,Sample X198,148461,
I,7,Sample X199,139869,
I,8,Sample X200,105508,
I,9,Sample X201,103865,
I,10,Sample X202,116103,
I,11,Sample X203,97644,
I,12,Sample X204,116186,
I,13,Sample X205,86487,
I,14,Sample X206,81764,
I,15,Sample X207,74007,
I,16,Sample X208,81886,
I,17,Sample X209,94938,
I,18,Sample X210,128789,
I,19,Sample X211,129521,
I,20,Sample X212,144885,
I,21,Sample X213,148006,
I,22,Sample X214,147040,
I,23,Sample X215,150099,
I,24,Sample X216,149068,
J,1,Sample X217,157669,
J,2,Sample X218,162749,
J,3,Sample X219,159274,
J,4,Sample X220,154931,
J,5,Sample X221,144396,
J,6,Sample X222,149798,
J,7,Sample X223,141973,
J,8,Sample X224,145202,
J,9,Sample X225,107520,
J,10,Sample X226,96720,
J,11,Sample X227,115436,
J,12,Sample X228,129056,
J,13,Sample X229,137234,
J,14,Sample X230,127747,
J,15,Sample X231,95777,
