Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,140157,
A,2,Sample X2,139195,
A,3,Sample X3,140088,
A,4,Sample X4,138761,
A,5,Sample X5,140237,
A,6,Sample X6,140034,
A,7,Sample X7,136712,
A,8,Sample X8,131301,
A,9,Sample X9,2194,
A,10,Sample X10,2181,
A,11,Sample X11,2182,
A,12,Sample X12,2268,
A,13,Sample X13,2339,
A,14,Sample X14,29434,
A,15,Sample X15,41272,
A,16,Sample X16,105552,
A,17,Sample X17,106588,
A,18,Sample X18,130922,
A,19,Sample X19,133907,
A,20,Sample X20,134279,
A,21,Sample X21,130095,
A,22,Sample X22,139930,
A,23,Sample X23,138182,
A,24,Sample X24,141624,
B,1,Sample X25,136840,
B,2,Sample X26,138820,
B,3,Sample X27,144488,
B,4,Sample X28,137748,
B,5,Sample X29,136002,
B,6,Sample X30,141491,
B,7,Sample X31,136991,
B,8,Sample X32,144804,
B,9,Sample X33,132161,
B,10,Sample X34,133784,
B,11,Sample X35,131854,
B,12,Sample X36,132535,
B,13,Sample X37,131605,
B,14,Sample X38,132108,
B,15,Sample X39,134435,
B,16,Sample X40,131785,
B,17,Sample X41,131120,
B,18,Sample X42,136368,
B,19,Sample X43,135658,
B,20,Sample X44,142297,
B,21,Sample X45,143499,
B,22,Sample X46,144882,
B,23,Sample X47,137106,
B,24,Sample X48,135988,
C,1,Sample X49,141318,
C,2,Sample X50,153884,
C,3,Sample X51,145282,
C,4,Sample X52,148031,
C,5,Sample X53,142131,
C,6,Sample X54,144363,
C,7,Sample X55,141835,
C,8,Sample X56,137160,
C,9,Sample X57,134638,
C,10,Sample X58,136688,
C,11,Sample X59,136837,
C,12,Sample X60,138973,
C,13,Sample X61,122618,
C,14,Sample X62,135777,
C,15,Sample X63,139496,
C,16,Sample X64,140402,
C,17,Sample X65,134286,
C,18,Sample X66,139447,
C,19,Sample X67,143378,
C,20,Sample X68,142631,
C,21,Sample X69,140610,
C,22,Sample X70,145110,
C,23,Sample X71,138049,
C,24,Sample X72,143000,
D,1,Sample X73,144134,
D,2,Sample X74,146556,
D,3,Sample X75,144924,
D,4,Sample X76,142660,
D,5,Sample X77,145017,
D,6,Sample X78,132309,
D,7,Sample X79,137659,
D,8,Sample X80,138662,
D,9,Sample X81,133827,
D,10,Sample X82,130567,
D,11,Sample X83,124479,
D,12,Sample X84,134583,
D,13,Sample X85,114697,
D,14,Sample X86,110424,
D,15,Sample X87,116479,
D,16,Sample X88,129221,
D,17,Sample X89,109299,
D,18,Sample X90,136419,
D,19,Sample X91,133553,
D,20,Sample X92,141946,
D,21,Sample X93,143456,
D,22,Sample X94,142563,
D,23,Sample X95,144139,
D,24,Sample X96,142028,
E,1,Sample X97,143031,
E,2,Sample X98,141367,
E,3,Sample X99,141984,
E,4,Sample X100,145893,
E,5,Sample X101,136867,
E,6,Sample X102,130778,
E,7,Sample X103,129615,
E,8,Sample X104,121250,
E,9,Sample X105,131863,
E,10,Sample X106,131465,
E,11,Sample X107,120785,
E,12,Sample X108,110570,
E,13,Sample X109,116768,
E,14,Sample X110,127711,
E,15,Sample X111,117253,
E,16,Sample X112,119348,
E,17,Sample X113,133527,
E,18,Sample X114,129512,
E,19,Sample X115,133869,
E,20,Sample X116,141207,
E,21,Sample X117,141885,
E,22,Sample X118,144297,
E,23,Sample X119,143370,
E,24,Sample X120,141685,
F,1,Sample X121,140088,
F,2,Sample X122,108914,
F,3,Sample X123,123125,
F,4,Sample X124,136409,
F,5,Sample X125,127648,
F,6,Sample X126,130721,
F,7,Sample X127,115834,
F,8,Sample X128,123574,
F,9,Sample X129,119005,
F,10,Sample X130,120544,
F,11,Sample X131,119357,
F,12,Sample X132,96926,
F,13,Sample X133,67674,
F,14,Sample X134,80126,
F,15,Sample X135,115929,
F,16,Sample X136,127750,
F,17,Sample X137,134603,
F,18,Sample X138,132739,
F,19,Sample X139,125097,
F,20,Sample X140,137785,
F,21,Sample X141,142136,
F,22,Sample X142,142273,
F,23,Sample X143,144011,
F,24,Sample X144,141401,
G,1,Sample X145,143043,
G,2,Sample X146,138751,
G,3,Sample X147,137178,
G,4,Sample X148,136104,
G,5,Sample X149,129445,
G,6,Sample X150,119714,
G,7,Sample X151,125447,
G,8,Sample X152,120824,
G,9,Sample X153,101007,
G,10,Sample X154,111589,
G,11,Sample X155,77457,
G,12,Sample X156,108159,
G,13,Sample X157,79175,
G,14,Sample X158,85642,
G,15,Sample X159,118893,
G,16,Sample X160,128298,
G,17,Sample X161,111027,
G,18,Sample X162,128197,
G,19,Sample X163,130358,
G,20,Sample X164,134970,
G,21,Sample X165,137950,
G,22,Sample X166,145240,
G,23,Sample X167,142465,
