Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,143713,
A,2,Sample X2,160135,
A,3,Sample X3,151190,
A,4,Sample X4,149028,
A,5,Sample X5,152547,
A,6,Sample X6,155854,
A,7,Sample X7,154881,
A,8,Sample X8,143767,
A,9,Sample X9,2685,
A,10,Sample X10,2693,
A,11,Sample X11,2553,
A,12,Sample X12,2568,
A,13,Sample X13,3078,
A,14,Sample X14,3479,
A,15,Sample X15,26429,
A,16,Sample X16,88122,
A,17,Sample X17,121799,
A,18,Sample X18,130298,
A,19,Sample X19,151148,
A,20,Sample X20,143707,
A,21,Sample X21,148530,
A,22,Sample X22,157293,
A,23,Sample X23,141967,
A,24,Sample X24,154119,
B,1,Sample X25,164616,
B,2,Sample X26,169031,
B,3,Sample X27,165789,
B,4,Sample X28,158263,
B,5,Sample X29,155479,
B,6,Sample X30,158958,
B,7,Sample X31,157550,
B,8,Sample X32,153558,
B,9,Sample X33,147509,
B,10,Sample X34,150294,
B,11,Sample X35,149210,
B,12,Sample X36,149238,
B,13,Sample X37,142658,
B,14,Sample X38,151624,
B,15,Sample X39,140771,
B,16,Sample X40,146856,
B,17,Sample X41,156471,
B,18,Sample X42,152261,
B,19,Sample X43,147158,
B,20,Sample X44,153059,
B,21,Sample X45,156507,
B,22,Sample X46,155954,
B,23,Sample X47,148461,
B,24,Sample X48,156509,
C,1,Sample X49,162862,
C,2,Sample X50,150165,
C,3,Sample X51,152159,
C,4,Sample X52,157170,
C,5,Sample X53,162152,
C,6,Sample X54,153577,
C,7,Sample X55,155139,
C,8,Sample X56,158963,
C,9,Sample X57,156340,
C,10,Sample X58,148518,
C,11,Sample X59,142137,
C,12,Sample X60,150919,
C,13,Sample X61,149708,
C,14,Sample X62,156277,
C,15,Sample X63,152794,
C,16,Sample X64,150507,
C,17,Sample X65,153277,
C,18,Sample X66,149793,
C,19,Sample X67,151597,
C,20,Sample X68,150364,
C,21,Sample X69,151687,
C,22,Sample X70,150593,
C,23,Sample X71,153425,
C,24,Sample X72,145717,
D,1,Sample X73,163121,
D,2,Sample X74,42844,
D,3,Sample X75,138868,
D,4,Sample X76,155360,
D,5,Sample X77,146176,
D,6,Sample X78,151907,
D,7,Sample X79,145077,
D,8,Sample X80,147176,
D,9,Sample X81,144880,
D,10,Sample X82,141275,
D,11,Sample X83,146845,
D,12,Sample X84,142395,
D,13,Sample X85,146173,
D,14,Sample X86,145419,
D,15,Sample X87,144442,
D,16,Sample X88,149004,
D,17,Sample X89,150497,
D,18,Sample X90,148898,
D,19,Sample X91,145385,
D,20,Sample X92,142192,
D,21,Sample X93,138244,
D,22,Sample X94,149650,
D,23,Sample X95,149812,
D,24,Sample X96,144967,
E,1,Sample X97,167592,
E,2,Sample X98,151739,
E,3,Sample X99,159784,
E,4,Sample X100,158339,
E,5,Sample X101,147204,
E,6,Sample X102,144906,
E,7,Sample X103,146614,
E,8,Sample X104,149286,
E,9,Sample X105,143536,
E,10,Sample X106,137087,
E,11,Sample X107,136508,
E,12,Sample X108,130643,
E,13,Sample X109,3165,
E,14,Sample X110,3145,
E,15,Sample X111,3223,
E,16,Sample X112,30103,
E,17,Sample X113,119534,
E,18,Sample X114,131296,
E,19,Sample X115,137492,
E,20,Sample X116,147455,
E,21,Sample X117,146108,
E,22,Sample X118,149434,
E,23,Sample X119,143836,
E,24,Sample X120,145797,
F,1,Sample X121,161449,
F,2,Sample X122,14725,
F,3,Sample X123,75824,
F,4,Sample X124,145385,
F,5,Sample X125,148920,
F,6,Sample X126,147725,
F,7,Sample X127,136199,
F,8,Sample X128,138960,
F,9,Sample X129,143823,
F,10,Sample X130,139395,
F,11,Sample X131,134871,
F,12,Sample X132,132851,
F,13,Sample X133,39296,
F,14,Sample X134,118377,
F,15,Sample X135,120043,
F,16,Sample X136,129331,
F,17,Sample X137,129818,
F,18,Sample X138,133251,
F,19,Sample X139,133559,
F,20,Sample X140,137846,
F,21,Sample X141,138961,
F,22,Sample X142,148384,
F,23,Sample X143,149290,
F,24,Sample X144,149001,
G,1,Sample X145,162635,
G,2,Sample X146,156837,
G,3,Sample X147,156572,
G,4,Sample X148,152933,
G,5,Sample X149,144771,
G,6,Sample X150,143147,
G,7,Sample X151,147256,
G,8,Sample X152,142862,
G,9,Sample X153,140606,
G,10,Sample X154,138231,
G,11,Sample X155,143004,
G,12,Sample X156,132421,
G,13,Sample X157,10923,
G,14,Sample X158,91884,
G,15,Sample X159,124925,
G,16,Sample X160,127314,
G,17,Sample X161,131565,
G,18,Sample X162,129683,
G,19,Sample X163,135235,
G,20,Sample X164,133220,
G,21,Sample X165,141095,
G,22,Sample X166,151053,
G,23,Sample X167,152959,
G,24,Sample X168,142661,
H,1,Sample X169,166843,
H,2,Sample X170,150477,
H,3,Sample X171,157583,
H,4,Sample X172,149404,
H,5,Sample X173,144026,
