Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,153133,
A,2,Sample X2,114412,
A,3,Sample X3,161744,
A,4,Sample X4,153007,
A,5,Sample X5,164916,
A,6,Sample X6,161755,
A,7,Sample X7,164065,
A,8,Sample X8,165260,
A,9,Sample X9,2337,
A,10,Sample X10,2393,
A,11,Sample X11,2331,
A,12,Sample X12,2271,
A,13,Sample X13,7101,
A,14,Sample X14,42617,
A,15,Sample X15,85967,
A,16,Sample X16,106863,
A,17,Sample X17,143131,
A,18,Sample X18,149159,
A,19,Sample X19,147697,
A,20,Sample X20,154155,
A,21,Sample X21,159255,
A,22,Sample X22,160430,
A,23,Sample X23,157958,
A,24,Sample X24,158283,
B,1,Sample X25,157183,
B,2,Sample X26,169197,
B,3,Sample X27,166519,
B,4,Sample X28,161004,
B,5,Sample X29,163542,
B,6,Sample X30,170172,
B,7,Sample X31,165055,
B,8,Sample X32,160063,
B,9,Sample X33,161050,
B,10,Sample X34,163747,
B,11,Sample X35,163565,
B,12,Sample X36,165279,
B,13,Sample X37,161396,
B,14,Sample X38,156817,
B,15,Sample X39,161165,
B,16,Sample X40,165279,
B,17,Sample X41,161237,
B,18,Sample X42,165938,
B,19,Sample X43,159610,
B,20,Sample X44,162256,
B,21,Sample X45,161239,
B,22,Sample X46,162752,
B,23,Sample X47,160532,
B,24,Sample X48,156310,
C,1,Sample X49,163263,
C,2,Sample X50,143631,
C,3,Sample X51,159926,
C,4,Sample X52,159471,
C,5,Sample X53,166519,
C,6,Sample X54,170437,
C,7,Sample X55,170669,
C,8,Sample X56,170147,
C,9,Sample X57,168316,
C,10,Sample X58,162066,
C,11,Sample X59,167927,
C,12,Sample X60,162289,
C,13,Sample X61,154581,
C,14,Sample X62,157567,
C,15,Sample X63,163268,
C,16,Sample X64,160234,
C,17,Sample X65,167483,
C,18,Sample X66,171594,
C,19,Sample X67,170259,
C,20,Sample X68,166426,
C,21,Sample X69,167065,
C,22,Sample X70,166470,
C,23,Sample X71,168233,
C,24,Sample X72,159888,
D,1,Sample X73,152496,
D,2,Sample X74,17973,
D,3,Sample X75,131818,
D,4,Sample X76,155171,
D,5,Sample X77,166274,
D,6,Sample X78,171798,
D,7,Sample X79,168027,
D,8,Sample X80,158881,
D,9,Sample X81,160097,
D,10,Sample X82,165652,
D,11,Sample X83,164389,
D,12,Sample X84,157080,
D,13,Sample X85,150030,
D,14,Sample X86,155590,
D,15,Sample X87,156118,
D,16,Sample X88,160769,
D,17,Sample X89,161381,
D,18,Sample X90,157612,
D,19,Sample X91,161858,
D,20,Sample X92,161846,
D,21,Sample X93,163635,
D,22,Sample X94,166363,
D,23,Sample X95,165495,
D,24,Sample X96,158984,
E,1,Sample X97,164161,
E,2,Sample X98,157032,
E,3,Sample X99,157706,
E,4,Sample X100,160101,
E,5,Sample X101,164686,
E,6,Sample X102,159011,
E,7,Sample X103,156679,
E,8,Sample X104,152603,
E,9,Sample X105,153207,
E,10,Sample X106,157757,
E,11,Sample X107,158450,
E,12,Sample X108,153414,
E,13,Sample X109,3069,
E,14,Sample X110,3043,
E,15,Sample X111,3103,
E,16,Sample X112,16454,
E,17,Sample X113,130545,
E,18,Sample X114,151281,
E,19,Sample X115,152754,
E,20,Sample X116,161765,
E,21,Sample X117,166565,
E,22,Sample X118,168272,
E,23,Sample X119,163622,
E,24,Sample X120,155601,
F,1,Sample X121,157063,
F,2,Sample X122,35931,
F,3,Sample X123,99820,
F,4,Sample X124,163359,
F,5,Sample X125,159842,
F,6,Sample X126,157982,
F,7,Sample X127,147126,
F,8,Sample X128,149778,
F,9,Sample X129,147756,
F,10,Sample X130,142719,
F,11,Sample X131,147536,
F,12,Sample X132,152574,
F,13,Sample X133,78863,
F,14,Sample X134,138182,
F,15,Sample X135,149991,
F,16,Sample X136,153056,
F,17,Sample X137,143299,
F,18,Sample X138,154602,
F,19,Sample X139,160426,
F,20,Sample X140,163214,
F,21,Sample X141,162790,
F,22,Sample X142,157666,
F,23,Sample X143,160673,
F,24,Sample X144,156266,
G,1,Sample X145,157569,
G,2,Sample X146,150441,
G,3,Sample X147,159556,
G,4,Sample X148,163401,
G,5,Sample X149,159884,
G,6,Sample X150,153588,
G,7,Sample X151,149650,
G,8,Sample X152,153348,
G,9,Sample X153,149995,
G,10,Sample X154,149101,
G,11,Sample X155,152253,
G,12,Sample X156,151856,
G,13,Sample X157,35027,
G,14,Sample X158,110173,
G,15,Sample X159,144597,
G,16,Sample X160,146354,
G,17,Sample X161,150070,
G,18,Sample X162,149933,
G,19,Sample X163,144993,
G,20,Sample X164,151380,
G,21,Sample X165,156348,
G,22,Sample X166,160696,
G,23,Sample X167,160273,
