Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,148144,
A,2,Sample X2,138224,
A,3,Sample X3,135488,
A,4,Sample X4,130924,
A,5,Sample X5,132934,
A,6,Sample X6,132283,
A,7,Sample X7,143765,
A,8,Sample X8,144527,
A,9,Sample X9,2045,
A,10,Sample X10,2045,
A,11,Sample X11,2005,
A,12,Sample X12,2059,
A,13,Sample X13,13959,
A,14,Sample X14,22572,
A,15,Sample X15,84427,
A,16,Sample X16,95307,
A,17,Sample X17,123570,
A,18,Sample X18,127705,
A,19,Sample X19,136243,
A,20,Sample X20,136313,
A,21,Sample X21,139982,
A,22,Sample X22,142297,
A,23,Sample X23,145549,
A,24,Sample X24,142337,
B,1,Sample X25,143771,
B,2,Sample X26,137998,
B,3,Sample X27,141456,
B,4,Sample X28,136819,
B,5,Sample X29,137937,
B,6,Sample X30,137738,
B,7,Sample X31,134547,
B,8,Sample X32,139354,
B,9,Sample X33,135642,
B,10,Sample X34,135718,
B,11,Sample X35,126880,
B,12,Sample X36,135699,
B,13,Sample X37,132538,
B,14,Sample X38,134409,
B,15,Sample X39,136244,
B,16,Sample X40,131457,
B,17,Sample X41,135052,
B,18,Sample X42,143017,
B,19,Sample X43,142301,
B,20,Sample X44,140433,
B,21,Sample X45,138488,
B,22,Sample X46,135050,
B,23,Sample X47,142205,
B,24,Sample X48,143850,
C,1,Sample X49,139189,
C,2,Sample X50,144649,
C,3,Sample X51,145286,
C,4,Sample X52,153584,
C,5,Sample X53,144341,
C,6,Sample X54,135838,
C,7,Sample X55,134988,
C,8,Sample X56,134542,
C,9,Sample X57,134759,
C,10,Sample X58,135427,
C,11,Sample X59,131754,
C,12,Sample X60,133505,
C,13,Sample X61,106864,
C,14,Sample X62,124896,
C,15,Sample X63,129215,
C,16,Sample X64,130111,
C,17,Sample X65,136920,
C,18,Sample X66,140878,
C,19,Sample X67,141792,
C,20,Sample X68,138286,
C,21,Sample X69,138818,
C,22,Sample X70,140403,
C,23,Sample X71,145082,
C,24,Sample X72,148377,
D,1,Sample X73,137924,
D,2,Sample X74,140268,
D,3,Sample X75,140661,
D,4,Sample X76,136543,
D,5,Sample X77,139261,
D,6,Sample X78,137043,
D,7,Sample X79,131766,
D,8,Sample X80,134451,
D,9,Sample X81,129326,
D,10,Sample X82,133199,
D,11,Sample X83,136681,
D,12,Sample X84,131169,
D,13,Sample X85,124058,
D,14,Sample X86,133529,
D,15,Sample X87,128598,
D,16,Sample X88,130628,
D,17,Sample X89,137019,
D,18,Sample X90,134756,
D,19,Sample X91,138255,
D,20,Sample X92,138272,
D,21,Sample X93,141449,
D,22,Sample X94,140364,
D,23,Sample X95,144860,
D,24,Sample X96,141263,
E,1,Sample X97,142662,
E,2,Sample X98,140486,
E,3,Sample X99,138295,
E,4,Sample X100,132594,
E,5,Sample X101,135026,
E,6,Sample X102,130734,
E,7,Sample X103,136118,
E,8,Sample X104,133261,
E,9,Sample X105,127582,
E,10,Sample X106,126350,
E,11,Sample X107,130988,
E,12,Sample X108,130369,
E,13,Sample X109,120183,
E,14,Sample X110,129373,
E,15,Sample X111,132160,
E,16,Sample X112,129980,
E,17,Sample X113,124306,
E,18,Sample X114,125128,
E,19,Sample X115,133600,
E,20,Sample X116,136433,
E,21,Sample X117,141074,
E,22,Sample X118,144678,
E,23,Sample X119,141259,
E,24,Sample X120,141155,
F,1,Sample X121,145681,
F,2,Sample X122,107188,
F,3,Sample X123,122940,
F,4,Sample X124,132784,
F,5,Sample X125,133180,
F,6,Sample X126,132261,
F,7,Sample X127,130069,
F,8,Sample X128,123490,
F,9,Sample X129,129272,
F,10,Sample X130,125294,
F,11,Sample X131,129246,
F,12,Sample X132,129503,
F,13,Sample X133,94464,
F,14,Sample X134,119901,
F,15,Sample X135,111254,
F,16,Sample X136,124097,
F,17,Sample X137,131457,
F,18,Sample X138,132186,
F,19,Sample X139,129328,
F,20,Sample X140,137273,
F,21,Sample X141,141993,
F,22,Sample X142,143010,
F,23,Sample X143,142535,
F,24,Sample X144,146077,
G,1,Sample X145,142986,
G,2,Sample X146,134439,
G,3,Sample X147,137525,
G,4,Sample X148,138218,
G,5,Sample X149,130723,
G,6,Sample X150,124095,
G,7,Sample X151,124052,
G,8,Sample X152,131125,
G,9,Sample X153,119619,
G,10,Sample X154,122212,
G,11,Sample X155,122536,
G,12,Sample X156,125704,
G,13,Sample X157,107199,
G,14,Sample X158,110670,
G,15,Sample X159,124885,
G,16,Sample X160,123840,
G,17,Sample X161,131158,
G,18,Sample X162,129344,
G,19,Sample X163,135668,
G,20,Sample X164,142289,
G,21,Sample X165,142974,
G,22,Sample X166,144063,
G,23,Sample X167,142512,
G,24,Sample X168,141156,
H,1,Sample X169,142189,
H,2,Sample X170,134087,
H,3,Sample X171,136468,
H,4,Sample X172,136814,
H,5,Sample X173,125626,
H,6,Sample X174,120501,
H,7,Sample X175,124645,
H,8,Sample X176,124374,
H,9,Sample X177,88576,
H,10,Sample X178,120785,
H,11,Sample X179,119359,
H,12,Sample X180,121675,
H,13,Sample X181,124596,
H,14,Sample X182,132738,
H,15,Sample X183,118658,
H,16,Sample X184,113954,
H,17,Sample X185,128329,
H,18,Sample X186,123813,
H,19,Sample X187,125700,
H,20,Sample X188,132552,
H,21,Sample X189,138381,
H,22,Sample X190,142930,
H,23,Sample X191,146032,
H,24,Sample X192,147080,
I,1,Sample X193,140552,
I,2,Sample X194,129080,
I,3,Sample X195,132218,
I,4,Sample X196,135297,
I,5,Sample X197,133347,
I,6,Sample X198,131908,
I,7,Sample X199,127503,
I,8,Sample X200,128067,
I,9,Sample X201,127355,
I,10,Sample X202,103729,
I,11,Sample X203,126697,
I,12,Sample X204,132900,
I,13,Sample X205,133135,
I,14,Sample X206,136682,
I,15,Sample X207,128988,
I,16,Sample X208,130360,
I,17,Sample X209,133817,
I,18,Sample X210,131008,
I,19,Sample X211,132157,
I,20,Sample X212,134070,
I,21,Sample X213,139347,
I,22,Sample X214,145148,
I,23,Sample X215,146128,
I,24,Sample X216,149385,
J,1,Sample X217,146443,
J,2,Sample X218,148941,
J,3,Sample X219,141118,
J,4,Sample X220,136492,
J,5,Sample X221,130662,
J,6,Sample X222,109501,
J,7,Sample X223,101880,
J,8,Sample X224,122427,
J,9,Sample X225,119085,
J,10,Sample X226,126664,
J,11,Sample X227,121884,
J,12,Sample X228,107659,
J,13,Sample X229,135859,
J,14,Sample X230,135109,
J,15,Sample X231,131322,
J,16,Sample X232,130711,
J,17,Sample X233,124436,
J,18,Sample X234,128986,
J,19,Sample X235,127283,
J,20,Sample X236,131718,
J,21,Sample X237,135914,
J,22,Sample X238,144459,
J,23,Sample X239,149030,
J,24,Sample X240,146213,
K,1,Sample X241,142784,
K,2,Sample X242,109213,
K,3,Sample X243,109259,
K,4,Sample X244,118843,
K,5,Sample X245,132437,
K,6,Sample X246,126538,
K,7,Sample X247,124822,
K,8,Sample X248,131028,
K,9,Sample X249,130730,
K,10,Sample X250,132227,
K,11,Sample X251,132724,
K,12,Sample X252,133861,
K,13,Sample X253,129810,
K,14,Sample X254,100230,
K,15,Sample X255,136321,
K,16,Sample X256,118468,
K,17,Sample X257,130683,
K,18,Sample X258,123593,
K,19,Sample X259,127132,
K,20,Sample X260,138620,
K,21,Sample X261,140767,
K,22,Sample X262,144741,
K,23,Sample X263,145309,
K,24,Sample X264,147310,
L,1,Sample X265,145514,
L,2,Sample X266,2713,
L,3,Sample X267,2754,
L,4,Sample X268,3270,
L,5,Sample X269,106251,
L,6,Sample X270,134965,
L,7,Sample X271,137989,
L,8,Sample X272,111425,
L,9,Sample X273,141165,
L,10,Sample X274,127867,
L,11,Sample X275,138598,
L,12,Sample X276,138115,
L,13,Sample X277,90398,
L,14,Sample X278,114958,
L,15,Sample X279,110369,
L,16,Sample X280,129794,
L,17,Sample X281,139304,
L,18,Sample X282,137812,
L,19,Sample X283,134978,
L,20,Sample X284,143117,
L,21,Sample X285,146841,
L,22,Sample X286,144067,
L,23,Sample X287,144301,
L,24,Sample X288,150949,
M,1,Sample X289,149423,
M,2,Sample X290,143768,
M,3,Sample X291,141877,
M,4,Sample X292,140585,
M,5,Sample X293,140012,
M,6,Sample X294,134816,
M,7,Sample X295,142122,
M,8,Sample X296,142858,
M,9,Sample X297,141547,
M,10,Sample X298,144268,
M,11,Sample X299,141691,
M,12,Sample X300,142287,
M,13,Sample X301,123379,
M,14,Sample X302,132930,
M,15,Sample X303,141420,
M,16,Sample X304,142198,
M,17,Sample X305,145209,
M,18,Sample X306,146233,
M,19,Sample X307,147065,
M,20,Sample X308,145422,
M,21,Sample X309,148442,
M,22,Sample X310,149705,
M,23,Sample X311,147753,
M,24,Sample X312,150232,
N,1,Sample X313,146492,
N,2,Sample X314,152485,
N,3,Sample X315,150673,
N,4,Sample X316,153716,
N,5,Sample X317,150143,
N,6,Sample X318,140080,
N,7,Sample X319,145901,
N,8,Sample X320,138722,
N,9,Sample X321,140221,
N,10,Sample X322,139968,
N,11,Sample X323,142545,
N,12,Sample X324,145535,
N,13,Sample X325,140230,
N,14,Sample X326,140840,
N,15,Sample X327,141958,
N,16,Sample X328,146257,
N,17,Sample X329,144632,
N,18,Sample X330,144546,
N,19,Sample X331,144647,
N,20,Sample X332,144070,
N,21,Sample X333,147555,
N,22,Sample X334,145361,
N,23,Sample X335,147029,
N,24,Sample X336,149085,
O,1,Sample X337,148515,
O,2,Sample X338,139719,
O,3,Sample X339,148717,
O,4,Sample X340,148973,
O,5,Sample X341,145595,
O,6,Sample X342,144378,
O,7,Sample X343,144263,
O,8,Sample X344,147804,
O,9,Sample X345,144770,
O,10,Sample X346,144435,
O,11,Sample X347,150006,
